formula,class,source,mp_id,e_above_hull,formation_e,is_stable,confidence,n_atoms_cell,sg,elements,ang_mom,predicted_phase,cif_filename
Cu2NbAl,heusler,prototype,,,,,high,16,Fm-3m,Al;Cu;Nb,"{""Al"": ""p"", ""Cu"": ""d"", ""Nb"": ""d""}",,
Cu2NbSi,heusler,prototype,,,,,high,16,Fm-3m,Cu;Nb;Si,"{""Cu"": ""d"", ""Nb"": ""d"", ""Si"": ""p""}",,
Cu2NbGa,heusler,prototype,,,,,high,16,Fm-3m,Cu;Ga;Nb,"{""Cu"": ""d"", ""Ga"": ""p"", ""Nb"": ""d""}",,
Cu2NbGe,heusler,prototype,,,,,high,16,Fm-3m,Cu;Ge;Nb,"{""Cu"": ""d"", ""Ge"": ""p"", ""Nb"": ""d""}",,
Cu2NbSn,heusler,prototype,,,,,high,16,Fm-3m,Cu;Nb;Sn,"{""Cu"": ""d"", ""Nb"": ""d"", ""Sn"": ""p""}",,
Cu2NbSb,heusler,prototype,,,,,medium,16,Fm-3m,Cu;Nb;Sb,"{""Cu"": ""d"", ""Nb"": ""d"", ""Sb"": ""p""}",,
Cu2NbIn,heusler,prototype,,,,,medium,16,Fm-3m,Cu;In;Nb,"{""Cu"": ""d"", ""In"": ""p"", ""Nb"": ""d""}",,
Cu2NbBi,heusler,prototype,,,,,high,16,Fm-3m,Bi;Cu;Nb,"{""Bi"": ""p"", ""Cu"": ""d"", ""Nb"": ""d""}",,
Cu2MoAl,heusler,prototype,,,,,high,16,Fm-3m,Al;Cu;Mo,"{""Al"": ""p"", ""Cu"": ""d"", ""Mo"": ""d""}",,
Cu2MoSi,heusler,prototype,,,,,high,16,Fm-3m,Cu;Mo;Si,"{""Cu"": ""d"", ""Mo"": ""d"", ""Si"": ""p""}",,
Cu2MoGa,heusler,prototype,,,,,high,16,Fm-3m,Cu;Ga;Mo,"{""Cu"": ""d"", ""Ga"": ""p"", ""Mo"": ""d""}",,
Cu2MoGe,heusler,prototype,,,,,high,16,Fm-3m,Cu;Ge;Mo,"{""Cu"": ""d"", ""Ge"": ""p"", ""Mo"": ""d""}",,
Cu2MoSn,heusler,prototype,,,,,high,16,Fm-3m,Cu;Mo;Sn,"{""Cu"": ""d"", ""Mo"": ""d"", ""Sn"": ""p""}",,
Cu2MoSb,heusler,prototype,,,,,high,16,Fm-3m,Cu;Mo;Sb,"{""Cu"": ""d"", ""Mo"": ""d"", ""Sb"": ""p""}",,
Cu2MoIn,heusler,prototype,,,,,high,16,Fm-3m,Cu;In;Mo,"{""Cu"": ""d"", ""In"": ""p"", ""Mo"": ""d""}",,
Cu2MoBi,heusler,prototype,,,,,high,16,Fm-3m,Bi;Cu;Mo,"{""Bi"": ""p"", ""Cu"": ""d"", ""Mo"": ""d""}",,
Cu2HfSi,heusler,prototype,,,,,high,16,Fm-3m,Cu;Hf;Si,"{""Cu"": ""d"", ""Hf"": ""d"", ""Si"": ""p""}",,
Cu2HfGe,heusler,prototype,,,,,high,16,Fm-3m,Cu;Ge;Hf,"{""Cu"": ""d"", ""Ge"": ""p"", ""Hf"": ""d""}",,
Cu2HfSn,heusler,prototype,,,,,medium,16,Fm-3m,Cu;Hf;Sn,"{""Cu"": ""d"", ""Hf"": ""d"", ""Sn"": ""p""}",,
Cu2HfSb,heusler,prototype,,,,,medium,16,Fm-3m,Cu;Hf;Sb,"{""Cu"": ""d"", ""Hf"": ""d"", ""Sb"": ""p""}",,
Cu2HfBi,heusler,prototype,,,,,medium,16,Fm-3m,Bi;Cu;Hf,"{""Bi"": ""p"", ""Cu"": ""d"", ""Hf"": ""d""}",,
Cu2TaAl,heusler,prototype,,,,,high,16,Fm-3m,Al;Cu;Ta,"{""Al"": ""p"", ""Cu"": ""d"", ""Ta"": ""d""}",,
Cu2TaSi,heusler,prototype,,,,,high,16,Fm-3m,Cu;Si;Ta,"{""Cu"": ""d"", ""Si"": ""p"", ""Ta"": ""d""}",,
Cu2TaGa,heusler,prototype,,,,,high,16,Fm-3m,Cu;Ga;Ta,"{""Cu"": ""d"", ""Ga"": ""p"", ""Ta"": ""d""}",,
Cu2TaGe,heusler,prototype,,,,,high,16,Fm-3m,Cu;Ge;Ta,"{""Cu"": ""d"", ""Ge"": ""p"", ""Ta"": ""d""}",,
Cu2TaSn,heusler,prototype,,,,,high,16,Fm-3m,Cu;Sn;Ta,"{""Cu"": ""d"", ""Sn"": ""p"", ""Ta"": ""d""}",,
Cu2TaSb,heusler,prototype,,,,,medium,16,Fm-3m,Cu;Sb;Ta,"{""Cu"": ""d"", ""Sb"": ""p"", ""Ta"": ""d""}",,
Cu2TaIn,heusler,prototype,,,,,medium,16,Fm-3m,Cu;In;Ta,"{""Cu"": ""d"", ""In"": ""p"", ""Ta"": ""d""}",,
Cu2TaBi,heusler,prototype,,,,,high,16,Fm-3m,Bi;Cu;Ta,"{""Bi"": ""p"", ""Cu"": ""d"", ""Ta"": ""d""}",,
Cu2WAl,heusler,prototype,,,,,high,16,Fm-3m,Al;Cu;W,"{""Al"": ""p"", ""Cu"": ""d"", ""W"": ""d""}",,
Cu2WSi,heusler,prototype,,,,,high,16,Fm-3m,Cu;Si;W,"{""Cu"": ""d"", ""Si"": ""p"", ""W"": ""d""}",,
Cu2WGa,heusler,prototype,,,,,high,16,Fm-3m,Cu;Ga;W,"{""Cu"": ""d"", ""Ga"": ""p"", ""W"": ""d""}",,
Cu2WGe,heusler,prototype,,,,,high,16,Fm-3m,Cu;Ge;W,"{""Cu"": ""d"", ""Ge"": ""p"", ""W"": ""d""}",,
Cu2WSn,heusler,prototype,,,,,high,16,Fm-3m,Cu;Sn;W,"{""Cu"": ""d"", ""Sn"": ""p"", ""W"": ""d""}",,
Cu2WSb,heusler,prototype,,,,,high,16,Fm-3m,Cu;Sb;W,"{""Cu"": ""d"", ""Sb"": ""p"", ""W"": ""d""}",,
Cu2WIn,heusler,prototype,,,,,high,16,Fm-3m,Cu;In;W,"{""Cu"": ""d"", ""In"": ""p"", ""W"": ""d""}",,
Cu2WBi,heusler,prototype,,,,,high,16,Fm-3m,Bi;Cu;W,"{""Bi"": ""p"", ""Cu"": ""d"", ""W"": ""d""}",,
Mn2TiSn,heusler,prototype,,,,,high,16,Fm-3m,Mn;Sn;Ti,"{""Mn"": ""d"", ""Sn"": ""p"", ""Ti"": ""d""}",,
Mn2TiSb,heusler,prototype,,,,,high,16,Fm-3m,Mn;Sb;Ti,"{""Mn"": ""d"", ""Sb"": ""p"", ""Ti"": ""d""}",,
Mn2TiIn,heusler,prototype,,,,,medium,16,Fm-3m,In;Mn;Ti,"{""In"": ""p"", ""Mn"": ""d"", ""Ti"": ""d""}",,
Mn2TiBi,heusler,prototype,,,,,high,16,Fm-3m,Bi;Mn;Ti,"{""Bi"": ""p"", ""Mn"": ""d"", ""Ti"": ""d""}",,
Mn2VSb,heusler,prototype,,,,,high,16,Fm-3m,Mn;Sb;V,"{""Mn"": ""d"", ""Sb"": ""p"", ""V"": ""d""}",,
Mn2VBi,heusler,prototype,,,,,high,16,Fm-3m,Bi;Mn;V,"{""Bi"": ""p"", ""Mn"": ""d"", ""V"": ""d""}",,
Mn2CrGa,heusler,prototype,,,,,high,16,Fm-3m,Cr;Ga;Mn,"{""Cr"": ""d"", ""Ga"": ""p"", ""Mn"": ""d""}",,
Mn2CrGe,heusler,prototype,,,,,high,16,Fm-3m,Cr;Ge;Mn,"{""Cr"": ""d"", ""Ge"": ""p"", ""Mn"": ""d""}",,
Mn2CrSn,heusler,prototype,,,,,high,16,Fm-3m,Cr;Mn;Sn,"{""Cr"": ""d"", ""Mn"": ""d"", ""Sn"": ""p""}",,
Mn2CrSb,heusler,prototype,,,,,high,16,Fm-3m,Cr;Mn;Sb,"{""Cr"": ""d"", ""Mn"": ""d"", ""Sb"": ""p""}",,
Mn2CrIn,heusler,prototype,,,,,high,16,Fm-3m,Cr;In;Mn,"{""Cr"": ""d"", ""In"": ""p"", ""Mn"": ""d""}",,
Mn2CrBi,heusler,prototype,,,,,high,16,Fm-3m,Bi;Cr;Mn,"{""Bi"": ""p"", ""Cr"": ""d"", ""Mn"": ""d""}",,
Mn2FeAl,heusler,prototype,,,,,high,16,Fm-3m,Al;Fe;Mn,"{""Al"": ""p"", ""Fe"": ""d"", ""Mn"": ""d""}",,
Mn2FeSi,heusler,prototype,,,,,high,16,Fm-3m,Fe;Mn;Si,"{""Fe"": ""d"", ""Mn"": ""d"", ""Si"": ""p""}",,
Mn2FeGa,heusler,prototype,,,,,high,16,Fm-3m,Fe;Ga;Mn,"{""Fe"": ""d"", ""Ga"": ""p"", ""Mn"": ""d""}",,
Mn2FeGe,heusler,prototype,,,,,high,16,Fm-3m,Fe;Ge;Mn,"{""Fe"": ""d"", ""Ge"": ""p"", ""Mn"": ""d""}",,
Mn2FeSn,heusler,prototype,,,,,high,16,Fm-3m,Fe;Mn;Sn,"{""Fe"": ""d"", ""Mn"": ""d"", ""Sn"": ""p""}",,
Mn2FeSb,heusler,prototype,,,,,high,16,Fm-3m,Fe;Mn;Sb,"{""Fe"": ""d"", ""Mn"": ""d"", ""Sb"": ""p""}",,
Mn2FeIn,heusler,prototype,,,,,high,16,Fm-3m,Fe;In;Mn,"{""Fe"": ""d"", ""In"": ""p"", ""Mn"": ""d""}",,
Mn2FeBi,heusler,prototype,,,,,high,16,Fm-3m,Bi;Fe;Mn,"{""Bi"": ""p"", ""Fe"": ""d"", ""Mn"": ""d""}",,
Mn2CoBi,heusler,prototype,,,,,high,16,Fm-3m,Bi;Co;Mn,"{""Bi"": ""p"", ""Co"": ""d"", ""Mn"": ""d""}",,
Mn2NiAl,heusler,prototype,,,,,high,16,Fm-3m,Al;Mn;Ni,"{""Al"": ""p"", ""Mn"": ""d"", ""Ni"": ""d""}",,
Mn2NiGe,heusler,prototype,,,,,high,16,Fm-3m,Ge;Mn;Ni,"{""Ge"": ""p"", ""Mn"": ""d"", ""Ni"": ""d""}",,
Mn2NiIn,heusler,prototype,,,,,high,16,Fm-3m,In;Mn;Ni,"{""In"": ""p"", ""Mn"": ""d"", ""Ni"": ""d""}",,
Mn2NiBi,heusler,prototype,,,,,high,16,Fm-3m,Bi;Mn;Ni,"{""Bi"": ""p"", ""Mn"": ""d"", ""Ni"": ""d""}",,
Mn2ZrAl,heusler,prototype,,,,,high,16,Fm-3m,Al;Mn;Zr,"{""Al"": ""p"", ""Mn"": ""d"", ""Zr"": ""d""}",,
Mn2ZrSi,heusler,prototype,,,,,high,16,Fm-3m,Mn;Si;Zr,"{""Mn"": ""d"", ""Si"": ""p"", ""Zr"": ""d""}",,
Mn2ZrGa,heusler,prototype,,,,,high,16,Fm-3m,Ga;Mn;Zr,"{""Ga"": ""p"", ""Mn"": ""d"", ""Zr"": ""d""}",,
Mn2ZrGe,heusler,prototype,,,,,high,16,Fm-3m,Ge;Mn;Zr,"{""Ge"": ""p"", ""Mn"": ""d"", ""Zr"": ""d""}",,
Mn2ZrSn,heusler,prototype,,,,,medium,16,Fm-3m,Mn;Sn;Zr,"{""Mn"": ""d"", ""Sn"": ""p"", ""Zr"": ""d""}",,
Mn2ZrSb,heusler,prototype,,,,,medium,16,Fm-3m,Mn;Sb;Zr,"{""Mn"": ""d"", ""Sb"": ""p"", ""Zr"": ""d""}",,
Mn2ZrIn,heusler,prototype,,,,,medium,16,Fm-3m,In;Mn;Zr,"{""In"": ""p"", ""Mn"": ""d"", ""Zr"": ""d""}",,
Mn2ZrBi,heusler,prototype,,,,,medium,16,Fm-3m,Bi;Mn;Zr,"{""Bi"": ""p"", ""Mn"": ""d"", ""Zr"": ""d""}",,
Mn2NbSi,heusler,prototype,,,,,high,16,Fm-3m,Mn;Nb;Si,"{""Mn"": ""d"", ""Nb"": ""d"", ""Si"": ""p""}",,
Mn2NbGe,heusler,prototype,,,,,high,16,Fm-3m,Ge;Mn;Nb,"{""Ge"": ""p"", ""Mn"": ""d"", ""Nb"": ""d""}",,
Mn2NbSn,heusler,prototype,,,,,high,16,Fm-3m,Mn;Nb;Sn,"{""Mn"": ""d"", ""Nb"": ""d"", ""Sn"": ""p""}",,
Mn2NbSb,heusler,prototype,,,,,high,16,Fm-3m,Mn;Nb;Sb,"{""Mn"": ""d"", ""Nb"": ""d"", ""Sb"": ""p""}",,
Mn2NbIn,heusler,prototype,,,,,medium,16,Fm-3m,In;Mn;Nb,"{""In"": ""p"", ""Mn"": ""d"", ""Nb"": ""d""}",,
Mn2NbBi,heusler,prototype,,,,,high,16,Fm-3m,Bi;Mn;Nb,"{""Bi"": ""p"", ""Mn"": ""d"", ""Nb"": ""d""}",,
Mn2MoGe,heusler,prototype,,,,,high,16,Fm-3m,Ge;Mn;Mo,"{""Ge"": ""p"", ""Mn"": ""d"", ""Mo"": ""d""}",,
Mn2MoSn,heusler,prototype,,,,,high,16,Fm-3m,Mn;Mo;Sn,"{""Mn"": ""d"", ""Mo"": ""d"", ""Sn"": ""p""}",,
Mn2MoSb,heusler,prototype,,,,,high,16,Fm-3m,Mn;Mo;Sb,"{""Mn"": ""d"", ""Mo"": ""d"", ""Sb"": ""p""}",,
Mn2MoIn,heusler,prototype,,,,,high,16,Fm-3m,In;Mn;Mo,"{""In"": ""p"", ""Mn"": ""d"", ""Mo"": ""d""}",,
Mn2MoBi,heusler,prototype,,,,,high,16,Fm-3m,Bi;Mn;Mo,"{""Bi"": ""p"", ""Mn"": ""d"", ""Mo"": ""d""}",,
Mn2HfAl,heusler,prototype,,,,,high,16,Fm-3m,Al;Hf;Mn,"{""Al"": ""p"", ""Hf"": ""d"", ""Mn"": ""d""}",,
Mn2HfSi,heusler,prototype,,,,,high,16,Fm-3m,Hf;Mn;Si,"{""Hf"": ""d"", ""Mn"": ""d"", ""Si"": ""p""}",,
Mn2HfGa,heusler,prototype,,,,,high,16,Fm-3m,Ga;Hf;Mn,"{""Ga"": ""p"", ""Hf"": ""d"", ""Mn"": ""d""}",,
Mn2HfGe,heusler,prototype,,,,,high,16,Fm-3m,Ge;Hf;Mn,"{""Ge"": ""p"", ""Hf"": ""d"", ""Mn"": ""d""}",,
Mn2HfSn,heusler,prototype,,,,,medium,16,Fm-3m,Hf;Mn;Sn,"{""Hf"": ""d"", ""Mn"": ""d"", ""Sn"": ""p""}",,
Mn2HfSb,heusler,prototype,,,,,medium,16,Fm-3m,Hf;Mn;Sb,"{""Hf"": ""d"", ""Mn"": ""d"", ""Sb"": ""p""}",,
Mn2HfIn,heusler,prototype,,,,,medium,16,Fm-3m,Hf;In;Mn,"{""Hf"": ""d"", ""In"": ""p"", ""Mn"": ""d""}",,
Mn2HfBi,heusler,prototype,,,,,medium,16,Fm-3m,Bi;Hf;Mn,"{""Bi"": ""p"", ""Hf"": ""d"", ""Mn"": ""d""}",,
Mn2TaSn,heusler,prototype,,,,,high,16,Fm-3m,Mn;Sn;Ta,"{""Mn"": ""d"", ""Sn"": ""p"", ""Ta"": ""d""}",,
Mn2TaSb,heusler,prototype,,,,,high,16,Fm-3m,Mn;Sb;Ta,"{""Mn"": ""d"", ""Sb"": ""p"", ""Ta"": ""d""}",,
Mn2TaIn,heusler,prototype,,,,,medium,16,Fm-3m,In;Mn;Ta,"{""In"": ""p"", ""Mn"": ""d"", ""Ta"": ""d""}",,
Mn2TaBi,heusler,prototype,,,,,high,16,Fm-3m,Bi;Mn;Ta,"{""Bi"": ""p"", ""Mn"": ""d"", ""Ta"": ""d""}",,
Mn2WSb,heusler,prototype,,,,,high,16,Fm-3m,Mn;Sb;W,"{""Mn"": ""d"", ""Sb"": ""p"", ""W"": ""d""}",,
Mn2WIn,heusler,prototype,,,,,high,16,Fm-3m,In;Mn;W,"{""In"": ""p"", ""Mn"": ""d"", ""W"": ""d""}",,
Mn2WBi,heusler,prototype,,,,,high,16,Fm-3m,Bi;Mn;W,"{""Bi"": ""p"", ""Mn"": ""d"", ""W"": ""d""}",,
Cr2TiAl,heusler,prototype,,,,,high,16,Fm-3m,Al;Cr;Ti,"{""Al"": ""p"", ""Cr"": ""d"", ""Ti"": ""d""}",,
Cr2TiSi,heusler,prototype,,,,,high,16,Fm-3m,Cr;Si;Ti,"{""Cr"": ""d"", ""Si"": ""p"", ""Ti"": ""d""}",,
Cr2TiGa,heusler,prototype,,,,,high,16,Fm-3m,Cr;Ga;Ti,"{""Cr"": ""d"", ""Ga"": ""p"", ""Ti"": ""d""}",,
Cr2TiGe,heusler,prototype,,,,,high,16,Fm-3m,Cr;Ge;Ti,"{""Cr"": ""d"", ""Ge"": ""p"", ""Ti"": ""d""}",,
Cr2TiSn,heusler,prototype,,,,,high,16,Fm-3m,Cr;Sn;Ti,"{""Cr"": ""d"", ""Sn"": ""p"", ""Ti"": ""d""}",,
Cr2TiSb,heusler,prototype,,,,,medium,16,Fm-3m,Cr;Sb;Ti,"{""Cr"": ""d"", ""Sb"": ""p"", ""Ti"": ""d""}",,
Cr2TiIn,heusler,prototype,,,,,medium,16,Fm-3m,Cr;In;Ti,"{""Cr"": ""d"", ""In"": ""p"", ""Ti"": ""d""}",,
Cr2TiBi,heusler,prototype,,,,,high,16,Fm-3m,Bi;Cr;Ti,"{""Bi"": ""p"", ""Cr"": ""d"", ""Ti"": ""d""}",,
Cr2VSi,heusler,prototype,,,,,high,16,Fm-3m,Cr;Si;V,"{""Cr"": ""d"", ""Si"": ""p"", ""V"": ""d""}",,
Cr2VGa,heusler,prototype,,,,,high,16,Fm-3m,Cr;Ga;V,"{""Cr"": ""d"", ""Ga"": ""p"", ""V"": ""d""}",,
Cr2VGe,heusler,prototype,,,,,high,16,Fm-3m,Cr;Ge;V,"{""Cr"": ""d"", ""Ge"": ""p"", ""V"": ""d""}",,
Cr2VSn,heusler,prototype,,,,,high,16,Fm-3m,Cr;Sn;V,"{""Cr"": ""d"", ""Sn"": ""p"", ""V"": ""d""}",,
Cr2VSb,heusler,prototype,,,,,high,16,Fm-3m,Cr;Sb;V,"{""Cr"": ""d"", ""Sb"": ""p"", ""V"": ""d""}",,
Cr2VIn,heusler,prototype,,,,,high,16,Fm-3m,Cr;In;V,"{""Cr"": ""d"", ""In"": ""p"", ""V"": ""d""}",,
Cr2VBi,heusler,prototype,,,,,high,16,Fm-3m,Bi;Cr;V,"{""Bi"": ""p"", ""Cr"": ""d"", ""V"": ""d""}",,
Cr2MnAl,heusler,prototype,,,,,high,16,Fm-3m,Al;Cr;Mn,"{""Al"": ""p"", ""Cr"": ""d"", ""Mn"": ""d""}",,
Cr2MnSi,heusler,prototype,,,,,high,16,Fm-3m,Cr;Mn;Si,"{""Cr"": ""d"", ""Mn"": ""d"", ""Si"": ""p""}",,
Cr2MnGa,heusler,prototype,,,,,high,16,Fm-3m,Cr;Ga;Mn,"{""Cr"": ""d"", ""Ga"": ""p"", ""Mn"": ""d""}",,
Cr2MnGe,heusler,prototype,,,,,high,16,Fm-3m,Cr;Ge;Mn,"{""Cr"": ""d"", ""Ge"": ""p"", ""Mn"": ""d""}",,
Cr2MnSn,heusler,prototype,,,,,high,16,Fm-3m,Cr;Mn;Sn,"{""Cr"": ""d"", ""Mn"": ""d"", ""Sn"": ""p""}",,
Cr2MnSb,heusler,prototype,,,,,high,16,Fm-3m,Cr;Mn;Sb,"{""Cr"": ""d"", ""Mn"": ""d"", ""Sb"": ""p""}",,
Cr2MnIn,heusler,prototype,,,,,high,16,Fm-3m,Cr;In;Mn,"{""Cr"": ""d"", ""In"": ""p"", ""Mn"": ""d""}",,
Cr2MnBi,heusler,prototype,,,,,high,16,Fm-3m,Bi;Cr;Mn,"{""Bi"": ""p"", ""Cr"": ""d"", ""Mn"": ""d""}",,
Cr2FeAl,heusler,prototype,,,,,high,16,Fm-3m,Al;Cr;Fe,"{""Al"": ""p"", ""Cr"": ""d"", ""Fe"": ""d""}",,
Cr2FeSi,heusler,prototype,,,,,high,16,Fm-3m,Cr;Fe;Si,"{""Cr"": ""d"", ""Fe"": ""d"", ""Si"": ""p""}",,
Cr2FeGa,heusler,prototype,,,,,high,16,Fm-3m,Cr;Fe;Ga,"{""Cr"": ""d"", ""Fe"": ""d"", ""Ga"": ""p""}",,
Cr2FeGe,heusler,prototype,,,,,high,16,Fm-3m,Cr;Fe;Ge,"{""Cr"": ""d"", ""Fe"": ""d"", ""Ge"": ""p""}",,
Cr2FeSn,heusler,prototype,,,,,high,16,Fm-3m,Cr;Fe;Sn,"{""Cr"": ""d"", ""Fe"": ""d"", ""Sn"": ""p""}",,
Cr2FeSb,heusler,prototype,,,,,high,16,Fm-3m,Cr;Fe;Sb,"{""Cr"": ""d"", ""Fe"": ""d"", ""Sb"": ""p""}",,
Cr2FeIn,heusler,prototype,,,,,high,16,Fm-3m,Cr;Fe;In,"{""Cr"": ""d"", ""Fe"": ""d"", ""In"": ""p""}",,
Cr2FeBi,heusler,prototype,,,,,high,16,Fm-3m,Bi;Cr;Fe,"{""Bi"": ""p"", ""Cr"": ""d"", ""Fe"": ""d""}",,
Cr2CoAl,heusler,prototype,,,,,high,16,Fm-3m,Al;Co;Cr,"{""Al"": ""p"", ""Co"": ""d"", ""Cr"": ""d""}",,
Cr2CoSi,heusler,prototype,,,,,high,16,Fm-3m,Co;Cr;Si,"{""Co"": ""d"", ""Cr"": ""d"", ""Si"": ""p""}",,
Cr2CoGa,heusler,prototype,,,,,high,16,Fm-3m,Co;Cr;Ga,"{""Co"": ""d"", ""Cr"": ""d"", ""Ga"": ""p""}",,
Cr2CoGe,heusler,prototype,,,,,high,16,Fm-3m,Co;Cr;Ge,"{""Co"": ""d"", ""Cr"": ""d"", ""Ge"": ""p""}",,
Cr2CoSn,heusler,prototype,,,,,high,16,Fm-3m,Co;Cr;Sn,"{""Co"": ""d"", ""Cr"": ""d"", ""Sn"": ""p""}",,
Cr2CoSb,heusler,prototype,,,,,high,16,Fm-3m,Co;Cr;Sb,"{""Co"": ""d"", ""Cr"": ""d"", ""Sb"": ""p""}",,
Cr2CoIn,heusler,prototype,,,,,high,16,Fm-3m,Co;Cr;In,"{""Co"": ""d"", ""Cr"": ""d"", ""In"": ""p""}",,
Cr2CoBi,heusler,prototype,,,,,high,16,Fm-3m,Bi;Co;Cr,"{""Bi"": ""p"", ""Co"": ""d"", ""Cr"": ""d""}",,
Cr2NiAl,heusler,prototype,,,,,high,16,Fm-3m,Al;Cr;Ni,"{""Al"": ""p"", ""Cr"": ""d"", ""Ni"": ""d""}",,
Cr2NiSi,heusler,prototype,,,,,high,16,Fm-3m,Cr;Ni;Si,"{""Cr"": ""d"", ""Ni"": ""d"", ""Si"": ""p""}",,
Cr2NiGa,heusler,prototype,,,,,high,16,Fm-3m,Cr;Ga;Ni,"{""Cr"": ""d"", ""Ga"": ""p"", ""Ni"": ""d""}",,
Cr2NiGe,heusler,prototype,,,,,high,16,Fm-3m,Cr;Ge;Ni,"{""Cr"": ""d"", ""Ge"": ""p"", ""Ni"": ""d""}",,
Cr2NiSn,heusler,prototype,,,,,high,16,Fm-3m,Cr;Ni;Sn,"{""Cr"": ""d"", ""Ni"": ""d"", ""Sn"": ""p""}",,
Cr2NiSb,heusler,prototype,,,,,high,16,Fm-3m,Cr;Ni;Sb,"{""Cr"": ""d"", ""Ni"": ""d"", ""Sb"": ""p""}",,
Cr2NiIn,heusler,prototype,,,,,high,16,Fm-3m,Cr;In;Ni,"{""Cr"": ""d"", ""In"": ""p"", ""Ni"": ""d""}",,
Cr2NiBi,heusler,prototype,,,,,high,16,Fm-3m,Bi;Cr;Ni,"{""Bi"": ""p"", ""Cr"": ""d"", ""Ni"": ""d""}",,
Cr2ZrAl,heusler,prototype,,,,,high,16,Fm-3m,Al;Cr;Zr,"{""Al"": ""p"", ""Cr"": ""d"", ""Zr"": ""d""}",,
Cr2ZrSi,heusler,prototype,,,,,high,16,Fm-3m,Cr;Si;Zr,"{""Cr"": ""d"", ""Si"": ""p"", ""Zr"": ""d""}",,
Cr2ZrGa,heusler,prototype,,,,,high,16,Fm-3m,Cr;Ga;Zr,"{""Cr"": ""d"", ""Ga"": ""p"", ""Zr"": ""d""}",,
Cr2ZrGe,heusler,prototype,,,,,high,16,Fm-3m,Cr;Ge;Zr,"{""Cr"": ""d"", ""Ge"": ""p"", ""Zr"": ""d""}",,
Cr2ZrSn,heusler,prototype,,,,,medium,16,Fm-3m,Cr;Sn;Zr,"{""Cr"": ""d"", ""Sn"": ""p"", ""Zr"": ""d""}",,
Cr2ZrSb,heusler,prototype,,,,,medium,16,Fm-3m,Cr;Sb;Zr,"{""Cr"": ""d"", ""Sb"": ""p"", ""Zr"": ""d""}",,
Cr2ZrIn,heusler,prototype,,,,,medium,16,Fm-3m,Cr;In;Zr,"{""Cr"": ""d"", ""In"": ""p"", ""Zr"": ""d""}",,
Cr2ZrBi,heusler,prototype,,,,,medium,16,Fm-3m,Bi;Cr;Zr,"{""Bi"": ""p"", ""Cr"": ""d"", ""Zr"": ""d""}",,
Cr2NbAl,heusler,prototype,,,,,high,16,Fm-3m,Al;Cr;Nb,"{""Al"": ""p"", ""Cr"": ""d"", ""Nb"": ""d""}",,
Cr2NbSi,heusler,prototype,,,,,high,16,Fm-3m,Cr;Nb;Si,"{""Cr"": ""d"", ""Nb"": ""d"", ""Si"": ""p""}",,
Cr2NbGa,heusler,prototype,,,,,high,16,Fm-3m,Cr;Ga;Nb,"{""Cr"": ""d"", ""Ga"": ""p"", ""Nb"": ""d""}",,
Cr2NbGe,heusler,prototype,,,,,high,16,Fm-3m,Cr;Ge;Nb,"{""Cr"": ""d"", ""Ge"": ""p"", ""Nb"": ""d""}",,
Cr2NbSn,heusler,prototype,,,,,high,16,Fm-3m,Cr;Nb;Sn,"{""Cr"": ""d"", ""Nb"": ""d"", ""Sn"": ""p""}",,
Cr2NbSb,heusler,prototype,,,,,medium,16,Fm-3m,Cr;Nb;Sb,"{""Cr"": ""d"", ""Nb"": ""d"", ""Sb"": ""p""}",,
Cr2NbIn,heusler,prototype,,,,,medium,16,Fm-3m,Cr;In;Nb,"{""Cr"": ""d"", ""In"": ""p"", ""Nb"": ""d""}",,
Cr2NbBi,heusler,prototype,,,,,high,16,Fm-3m,Bi;Cr;Nb,"{""Bi"": ""p"", ""Cr"": ""d"", ""Nb"": ""d""}",,
Cr2MoAl,heusler,prototype,,,,,high,16,Fm-3m,Al;Cr;Mo,"{""Al"": ""p"", ""Cr"": ""d"", ""Mo"": ""d""}",,
Cr2MoSi,heusler,prototype,,,,,high,16,Fm-3m,Cr;Mo;Si,"{""Cr"": ""d"", ""Mo"": ""d"", ""Si"": ""p""}",,
Cr2MoGa,heusler,prototype,,,,,high,16,Fm-3m,Cr;Ga;Mo,"{""Cr"": ""d"", ""Ga"": ""p"", ""Mo"": ""d""}",,
Cr2MoGe,heusler,prototype,,,,,high,16,Fm-3m,Cr;Ge;Mo,"{""Cr"": ""d"", ""Ge"": ""p"", ""Mo"": ""d""}",,
Cr2MoSn,heusler,prototype,,,,,high,16,Fm-3m,Cr;Mo;Sn,"{""Cr"": ""d"", ""Mo"": ""d"", ""Sn"": ""p""}",,
Cr2MoSb,heusler,prototype,,,,,high,16,Fm-3m,Cr;Mo;Sb,"{""Cr"": ""d"", ""Mo"": ""d"", ""Sb"": ""p""}",,
Cr2MoIn,heusler,prototype,,,,,high,16,Fm-3m,Cr;In;Mo,"{""Cr"": ""d"", ""In"": ""p"", ""Mo"": ""d""}",,
Cr2MoBi,heusler,prototype,,,,,high,16,Fm-3m,Bi;Cr;Mo,"{""Bi"": ""p"", ""Cr"": ""d"", ""Mo"": ""d""}",,
Cr2HfAl,heusler,prototype,,,,,high,16,Fm-3m,Al;Cr;Hf,"{""Al"": ""p"", ""Cr"": ""d"", ""Hf"": ""d""}",,
